steamLink,header,Name,Copies Sold (LTD),Gross Revenue (LTD),Steam Followers,Current CCU,Today's Top CCU,All-Time High CCU,Review Count,Review Score,Release Date,Tags
https://store.steampowered.com/app/698780,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/698780/header.jpg?t=1681943582,Doki Doki Literature Club!,6300500,46000,155898,749,778,7402,205899,96%,2017-09-22,"[""Psychological Horror"",""Visual Novel"",""Anime"",""Free to Play"",""Dating Sim"",""Horror"",""Cute"",""Dark"",""Story Rich"",""Romance"",""Singleplayer"",""Great Soundtrack"",""Gore"",""Violent"",""Indie"",""Sexual Content"",""Memes"",""First-Person"",""Casual"",""Adventure""]"
https://store.steampowered.com/app/632470,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/632470/header.jpg?t=1727256511,Disco Elysium - The Final Cut,3703200,62416000,210543,3261,3261,8081,95753,93%,2019-10-15,"[""RPG"",""Story Rich"",""Choices Matter"",""Detective"",""Isometric"",""Atmospheric"",""Singleplayer"",""Point & Click"",""CRPG"",""Noir"",""Surreal"",""Political"",""Visual Novel"",""Exploration"",""Funny"",""Adventure"",""Indie"",""Open World"",""Character Customization"",""Sexual Content""]"
https://store.steampowered.com/app/1832640,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1832640/header.jpg?t=1673932541,Mirror 2: Project X,2879000,2655000,95381,7,14,45657,112765,24%,2022-01-20,"[""3D"",""Match 3"",""Anime"",""Female Protagonist"",""Drama"",""Visual Novel"",""Interactive Fiction"",""Singleplayer"",""Multiple Endings"",""FPS"",""RPG"",""Casual"",""Story Rich"",""FMV"",""Colorful"",""Adventure"",""Early Access"",""Indie"",""3D Platformer"",""Shooter""]"
https://store.steampowered.com/app/331470,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/331470/header.jpg?t=1729073969,Everlasting Summer,2573100,0,73676,608,608,1907,74449,94%,2014-11-19,"[""Visual Novel"",""Story Rich"",""Free to Play"",""Anime"",""Great Soundtrack"",""Choices Matter"",""Mature"",""Romance"",""Singleplayer"",""Nudity"",""Multiple Endings"",""2D"",""Dating Sim"",""Replay Value"",""Mystery"",""Adventure"",""Comedy"",""Indie"",""Classic"",""Casual""]"
https://store.steampowered.com/app/644560,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/644560/header.jpg?t=1665690863,Mirror,2215900,3090000,149242,90,211,8250,73863,96%,2018-04-19,"[""Sexual Content"",""Nudity"",""Hentai"",""Mature"",""Anime"",""NSFW"",""Match 3"",""Female Protagonist"",""Visual Novel"",""Dating Sim"",""Singleplayer"",""RPG"",""Puzzle"",""Story Rich"",""Cute"",""Adventure"",""Indie"",""JRPG"",""Shooter"",""Casual""]"
https://store.steampowered.com/app/1973530,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1973530/header.jpg?t=1728532474,Limbus Company,1985900,31191000,31645,7356,19976,50414,46648,83%,2023-02-26,"[""Lore-Rich"",""Story Rich"",""Turn-Based Tactics"",""Turn-Based Combat"",""RPG"",""Free to Play"",""Visual Novel"",""Strategy"",""Singleplayer"",""Strategy RPG"",""Anime"",""PvE"",""Turn-Based Strategy"",""2D"",""Action"",""Dark Fantasy"",""Roguelite"",""Sci-fi"",""Great Soundtrack"",""Colorful""]"
https://store.steampowered.com/app/1687950,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1687950/header.jpg?t=1733297467,Persona 5 Royal,1970100,61215000,131656,7884,13909,35474,60793,96%,2022-10-20,"[""JRPG"",""Story Rich"",""Turn-Based Combat"",""Great Soundtrack"",""Anime"",""RPG"",""Singleplayer"",""Party-Based RPG"",""Dating Sim"",""Multiple Endings"",""Turn-Based Strategy"",""Emotional"",""Visual Novel"",""Sexual Content"",""Colorful"",""Adventure"",""Heist"",""Soundtrack"",""Detective"",""Violent""]"
https://store.steampowered.com/app/417860,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/417860/header.jpg?t=1619107266,Emily is Away,1758400,0,15105,18,20,2803,31724,88%,2015-11-20,"[""Free to Play"",""Story Rich"",""Singleplayer"",""Choices Matter"",""Indie"",""Interactive Fiction"",""Simulation"",""Retro"",""Casual"",""Choose Your Own Adventure"",""Visual Novel"",""Romance"",""Pixel Graphics"",""Dating Sim"",""Short"",""Text-Based"",""Adventure"",""2D"",""Funny"",""Illuminati""]"
https://store.steampowered.com/app/2322560,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2322560/header.jpg?t=1731048412,Love Is All Around,1680000,14450000,100308,104,409,64641,35442,93%,2023-10-17,"[""Dating Sim"",""Sexual Content"",""Singleplayer"",""FMV"",""Visual Novel"",""Romance"",""First-Person"",""Multiple Endings"",""Choices Matter"",""Interactive Fiction"",""Story Rich"",""Immersive Sim"",""RPG"",""Choose Your Own Adventure"",""Emotional"",""Female Protagonist"",""Drama"",""Relaxing"",""Simulation"",""Multiplayer""]"
https://store.steampowered.com/app/1451940,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1451940/header.jpg?t=1730165409,NEEDY STREAMER OVERLOAD,1484300,12577000,100848,419,595,3674,40476,95%,2022-01-21,"[""Psychological Horror"",""Anime"",""Visual Novel"",""Sexual Content"",""Cute"",""Pixel Graphics"",""Multiple Endings"",""Psychological"",""2D"",""Dark Humor"",""Story Rich"",""Point & Click"",""Psychedelic"",""Choose Your Own Adventure"",""Colorful"",""Singleplayer"",""Adventure"",""Text-Based"",""Hentai"",""Conversation""]"
https://store.steampowered.com/app/1227890,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1227890/header.jpg?t=1735619997,Summer Memories,1430300,10185000,89089,450,1275,5036,19404,93%,2020-06-14,"[""Sexual Content"",""Nudity"",""Mature"",""Hentai"",""Pixel Graphics"",""Anime"",""FPS"",""RPG"",""Simulation"",""Visual Novel"",""Multiple Endings"",""2D"",""Singleplayer"",""Time Management"",""JRPG"",""RPGMaker"",""Adventure"",""Indie"",""Funny"",""Memes""]"
https://store.steampowered.com/app/787480,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/787480/header.jpg?t=1727757690,Phoenix Wright: Ace Attorney Trilogy,1251400,16332000,66631,936,2113,4724,28112,97%,2019-04-09,"[""Detective"",""Visual Novel"",""Story Rich"",""Mystery"",""Great Soundtrack"",""Anime"",""Singleplayer"",""Adventure"",""Crime"",""Puzzle"",""Point & Click"",""Funny"",""Classic"",""Cult Classic"",""Comedy"",""2D"",""Conversation"",""Memes"",""Dynamic Narration"",""Casual""]"
https://store.steampowered.com/app/939400,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/939400/header.jpg?t=1679322588,LoveChoice,1212700,4003000,34916,50,317,10241,28906,93%,2018-09-30,"[""Romance"",""Dating Sim"",""Choices Matter"",""Story Rich"",""Visual Novel"",""Multiple Endings"",""Great Soundtrack"",""Cute"",""Beautiful"",""Simulation"",""Casual"",""Indie"",""RPG"",""Adventure"",""Interactive Fiction"",""Puzzle"",""2D"",""Early Access"",""Anime"",""Stylized""]"
https://store.steampowered.com/app/668630,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/668630/header.jpg?t=1733659759,Tricolour Lovestory,1200600,925000,52524,11,62,2733,25831,82%,2017-09-20,"[""Visual Novel"",""Dating Sim"",""Mature"",""Sexual Content"",""Nudity"",""Anime"",""Simulation"",""Casual"",""NSFW"",""Great Soundtrack"",""Romance"",""Story Rich"",""Indie"",""Soundtrack"",""Singleplayer"",""Drama"",""Cute"",""Adventure"",""Hentai"",""FPS""]"
https://store.steampowered.com/app/250320,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/250320/header.jpg?t=1734104991,The Wolf Among Us,1157800,11167000,44171,272,272,14321,28107,97%,2013-10-11,"[""Adventure"",""Detective"",""Story Rich"",""Episodic"",""Choose Your Own Adventure"",""Point & Click"",""Noir"",""Mature"",""Choices Matter"",""Visual Novel"",""Singleplayer"",""Atmospheric"",""Comic Book"",""Mystery"",""Cinematic"",""Action"",""Dark"",""Well-Written"",""Fantasy"",""Casual""]"
https://store.steampowered.com/app/1126320,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1126320/header.jpg?t=1723920705,Being a DIK - Season 1,1154900,12545000,53736,337,341,5709,10799,96%,2020-02-13,"[""Sexual Content"",""Nudity"",""Mature"",""NSFW"",""Visual Novel"",""Choices Matter"",""Romance"",""Story Rich"",""Realistic"",""Indie"",""Multiple Endings"",""Singleplayer"",""Dating Sim"",""Replay Value"",""Episodic"",""Violent"",""Drama"",""Funny"",""Adventure"",""Comedy""]"
https://store.steampowered.com/app/2324650,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2324650/header.jpg?t=1680602230,The Murder of Sonic the Hedgehog,1110000,0,8805,111,111,15543,22265,97%,2023-03-31,"[""Visual Novel"",""Free to Play"",""Point & Click"",""Casual"",""Singleplayer"",""Mystery"",""Detective"",""Comedy"",""Text-Based"",""Psychological Horror"",""Funny"",""Hand-drawn"",""Cute"",""Great Soundtrack"",""Isometric"",""Anime"",""Simulation"",""Indie"",""Platformer"",""Story Rich""]"
https://store.steampowered.com/app/333600,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/333600/header.jpg?t=1656892670,NEKOPARA Vol. 1,1090900,5932000,90548,46,66,152,22847,95%,2014-12-29,"[""Hentai"",""Anime"",""Nudity"",""Sexual Content"",""Mature"",""Visual Novel"",""Cute"",""Dating Sim"",""Singleplayer"",""Story Rich"",""Romance"",""Casual"",""NSFW"",""Indie"",""Cats"",""Great Soundtrack"",""Funny"",""Linear"",""Atmospheric"",""Souls-like""]"
https://store.steampowered.com/app/459820,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/459820/header.jpg?t=1735358693,Crush Crush,1088800,23294000,34064,974,1153,4512,26653,89%,2016-05-13,"[""Sexual Content"",""Nudity"",""Free to Play"",""Hentai"",""Dating Sim"",""Anime"",""Mature"",""Clicker"",""Cute"",""Singleplayer"",""Romance"",""NSFW"",""Visual Novel"",""Casual"",""Funny"",""Comedy"",""Indie"",""Female Protagonist"",""Memes"",""Resource Management""]"
https://store.steampowered.com/app/778700,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/778700/header.jpg?t=1618255294,Amorous,1087300,0,16456,25,26,75,10742,83%,2018-04-13,"[""Sexual Content"",""Nudity"",""NSFW"",""Free to Play"",""Dating Sim"",""LGBTQ+"",""Character Customization"",""Mature"",""Singleplayer"",""Visual Novel"",""Romance"",""Simulation"",""Story Rich"",""Indie"",""First-Person"",""Memes"",""Casual"",""Atmospheric"",""Anime"",""Female Protagonist""]"
https://store.steampowered.com/app/930210,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/930210/header.jpg?t=1667495159,HuniePop 2: Double Date,1071500,17895000,23052,164,178,15388,8018,91%,2021-02-08,"[""Sexual Content"",""Nudity"",""Hentai"",""Dating Sim"",""Match 3"",""Puzzle"",""Anime"",""NSFW"",""Visual Novel"",""Romance"",""Singleplayer"",""Strategy"",""Cute"",""Mature"",""2D"",""Indie"",""Funny"",""RPG"",""Simulation"",""Story Rich""]"
https://store.steampowered.com/app/413410,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/413410/header.jpg?t=1731312195,Danganronpa: Trigger Happy Havoc,1067300,11052000,71323,488,661,3392,26910,96%,2016-02-18,"[""Anime"",""Visual Novel"",""Mystery"",""Detective"",""Story Rich"",""Great Soundtrack"",""Singleplayer"",""Psychological Horror"",""Adventure"",""Horror"",""Dark Comedy"",""Dark Humor"",""Puzzle"",""Point & Click"",""Funny"",""Comedy"",""Exploration"",""Survival"",""Action"",""Memes""]"
https://store.steampowered.com/app/1973710,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1973710/header_alt_assets_2.jpg?t=1735210276,ヘブンバーンズレッド,1022900,35925000,16922,1633,4122,20201,4127,86%,2022-08-10,"[""Singleplayer"",""RPG"",""Free to Play"",""Visual Novel"",""Adventure"",""Story Rich"",""3D"",""Emotional"",""Anime"",""Cute"",""2D"",""Exploration"",""Sci-fi"",""Controller"",""Female Protagonist"",""Choices Matter"",""Comedy"",""Drama"",""Choose Your Own Adventure"",""Turn-Based Tactics""]"
https://store.steampowered.com/app/1350650,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1350650/header.jpg?t=1730831349,FreshWomen - Season 1,1017500,9506000,91171,203,244,3383,15891,95%,2022-08-19,"[""Sexual Content"",""Nudity"",""Mature"",""NSFW"",""Visual Novel"",""Hentai"",""Realistic"",""Dating Sim"",""Choices Matter"",""Romance"",""Singleplayer"",""Story Rich"",""Multiple Endings"",""Choose Your Own Adventure"",""Replay Value"",""Episodic"",""Drama"",""Adventure"",""Comedy"",""Indie""]"
https://store.steampowered.com/app/1669980,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1669980/header.jpg?t=1735270220,Volcano Princess,1010800,7265000,59447,639,2657,31057,35834,97%,2023-04-20,"[""Life Sim"",""Multiple Endings"",""Choices Matter"",""RPG"",""Anime"",""Dating Sim"",""Simulation"",""Female Protagonist"",""Visual Novel"",""Story Rich"",""Singleplayer"",""Cute"",""Indie"",""JRPG"",""Time Management"",""Turn-Based Combat"",""Strategy"",""Drama"",""Hand-drawn"",""Medieval""]"
https://store.steampowered.com/app/447530,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/447530/header.jpg?t=1730740610,VA-11 Hall-A: Cyberpunk Bartender Action,962400,8828000,96654,151,222,1574,30822,97%,2016-06-21,"[""Cyberpunk"",""Visual Novel"",""Pixel Graphics"",""Story Rich"",""Female Protagonist"",""Dystopian"",""LGBTQ+"",""Choices Matter"",""Point & Click"",""Casual"",""Simulation"",""Anime"",""Memes"",""Transhumanism"",""2D"",""Life Sim"",""Adventure"",""Cute"",""Funny"",""Sci-fi""]"
https://store.steampowered.com/app/385800,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/385800/header.jpg?t=1726605114,NEKOPARA Vol. 0,947400,1169000,38043,20,24,54,14374,94%,2015-08-17,"[""Anime"",""Nudity"",""Sexual Content"",""Visual Novel"",""Cute"",""Mature"",""Hentai"",""Singleplayer"",""First-Person"",""Dating Sim"",""Casual"",""2D"",""Story Rich"",""Indie"",""Cats"",""Romance"",""Great Soundtrack"",""Funny"",""Linear"",""Female Protagonist""]"
https://store.steampowered.com/app/413420,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/413420/header.jpg?t=1731312064,Danganronpa 2: Goodbye Despair,857500,8597000,50090,361,542,1869,23948,96%,2016-04-18,"[""Anime"",""Detective"",""Visual Novel"",""Mystery"",""Story Rich"",""Great Soundtrack"",""Singleplayer"",""Psychological Horror"",""Adventure"",""Dark Comedy"",""Horror"",""Puzzle"",""Atmospheric"",""Dark"",""Comedy"",""Memes"",""Mature"",""Dating Sim"",""Funny"",""Walking Simulator""]"
https://store.steampowered.com/app/2161700,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2161700/header.jpg?t=1725556209,Persona 3 Reload,799800,42806000,85437,3886,4858,44850,24567,95%,2024-02-01,"[""JRPG"",""RPG"",""Anime"",""Party-Based RPG"",""Adventure"",""Turn-Based Strategy"",""Strategy"",""Dating Sim"",""Story Rich"",""Dark"",""Emotional"",""Strategy RPG"",""Visual Novel"",""Turn-Based Combat"",""Colorful"",""Great Soundtrack"",""Supernatural"",""Mystery"",""Detective"",""Multiple Endings""]"
https://store.steampowered.com/app/1256670,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1256670/header.jpg?t=1670980516,Library Of Ruina,780500,11991000,70635,1323,3159,8015,28051,94%,2020-05-15,"[""Story Rich"",""Card Game"",""Strategy"",""Difficult"",""Deckbuilding"",""Turn-Based Combat"",""Singleplayer"",""Great Soundtrack"",""Psychological Horror"",""Indie"",""Visual Novel"",""Gore"",""Turn-Based"",""Card Battler"",""Turn-Based Strategy"",""2D"",""RPG"",""Horror"",""Anime"",""Action""]"
https://store.steampowered.com/app/2593370,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2593370/header.jpg?t=1734709758,The Hungry Lamb: Traveling in the Late Ming Dynasty,733300,4498000,45155,116,674,4897,39286,96%,2024-04-22,"[""Visual Novel"",""Historical"",""Multiple Endings"",""Interactive Fiction"",""Story Rich"",""Cooking"",""Dating Sim"",""Dark"",""Adventure"",""Anime"",""Cute"",""Word Game"",""Drama"",""Romance"",""RPG"",""Psychological Horror"",""Singleplayer"",""Mystery"",""Casual"",""Medieval""]"
https://store.steampowered.com/app/1288310,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1288310/header.jpg?t=1661249144,Firework,732300,3615000,33121,15,141,3746,37547,97%,2021-02-03,"[""Horror"",""Indie"",""Puzzle"",""Drama"",""2D"",""Mystery"",""Atmospheric"",""Singleplayer"",""Psychological Horror"",""Visual Novel"",""Thriller"",""Old School"",""Hand-drawn"",""Retro"",""Supernatural"",""RPG"",""Puzzle Platformer"",""Narration"",""Conversation"",""Text-Based""]"
https://store.steampowered.com/app/998930,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/998930/header.jpg?t=1732692911,Seek Girl,728300,9000,15993,1,7,491,5064,77%,2019-03-14,"[""Sexual Content"",""Nudity"",""Mature"",""Hentai"",""Anime"",""Casual"",""Indie"",""NSFW"",""FPS"",""Action"",""Singleplayer"",""Female Protagonist"",""Visual Novel"",""Puzzle"",""Cute"",""Shooter"",""Great Soundtrack"",""2D"",""Funny"",""Relaxing""]"
https://store.steampowered.com/app/1463120,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1463120/header.jpg?t=1728986852,College Kings - The Complete Season,704700,0,24341,91,107,2116,9210,91%,2020-12-09,"[""Sexual Content"",""Nudity"",""Dating Sim"",""Choose Your Own Adventure"",""Visual Novel"",""Interactive Fiction"",""Life Sim"",""Singleplayer"",""Romance"",""Choices Matter"",""First-Person"",""2D"",""Story Rich"",""Funny"",""Multiple Endings"",""Conversation"",""Free to Play"",""Casual"",""Realistic"",""Immersive""]"
https://store.steampowered.com/app/412830,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/412830/header.jpg?t=1715703398,STEINS;GATE,669500,7757000,93604,205,549,3501,18061,97%,2016-09-08,"[""Visual Novel"",""Story Rich"",""Anime"",""Time Travel"",""Sci-fi"",""Great Soundtrack"",""Multiple Endings"",""Choices Matter"",""Singleplayer"",""Science"",""Adventure"",""Atmospheric"",""Romance"",""Mystery"",""Psychological Horror"",""Thriller"",""Memes"",""Dating Sim"",""Horror"",""Casual""]"
https://store.steampowered.com/app/420110,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/420110/header.jpg?t=1656892360,NEKOPARA Vol. 2,635900,3198000,52001,18,26,1228,10786,97%,2016-02-19,"[""Anime"",""Sexual Content"",""Cute"",""Nudity"",""Visual Novel"",""Dating Sim"",""Romance"",""Singleplayer"",""Story Rich"",""Hentai"",""Great Soundtrack"",""Indie"",""2D"",""Linear"",""Cats"",""NSFW"",""Atmospheric"",""Comedy"",""Female Protagonist"",""Adventure""]"
https://store.steampowered.com/app/602520,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/602520/header.jpg?t=1656892343,NEKOPARA Vol. 3,596300,3697000,53382,18,33,2571,11026,97%,2017-05-25,"[""Hentai"",""Sexual Content"",""Anime"",""Nudity"",""Cute"",""Visual Novel"",""Dating Sim"",""Story Rich"",""Singleplayer"",""Casual"",""Great Soundtrack"",""Romance"",""Indie"",""NSFW"",""Atmospheric"",""2D"",""Cats"",""Funny"",""Replay Value"",""Adventure""]"
https://store.steampowered.com/app/1449690,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1449690/header.jpg?t=1729701472,The Walking Dead: The Telltale Definitive Series,593800,8375000,24088,1215,1215,2384,17368,96%,2020-10-29,"[""Choices Matter"",""Story Rich"",""Interactive Fiction"",""Horror"",""Multiple Endings"",""Comic Book"",""Adventure"",""Choose Your Own Adventure"",""Post-apocalyptic"",""Visual Novel"",""Point & Click"",""Zombies"",""Atmospheric"",""3D"",""Third Person"",""Dark"",""Dynamic Narration"",""Conversation"",""Dystopian"",""Narration""]"
https://store.steampowered.com/app/1144400,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1144400/header.jpg?t=1724440433,Senren＊Banka,578700,10292000,62244,284,1501,3013,25676,99%,2020-02-14,"[""Visual Novel"",""NSFW"",""Dating Sim"",""Anime"",""First-Person"",""Casual"",""Third-Person Shooter"",""Cute"",""Adventure"",""Romance"",""Multiple Endings"",""Story Rich"",""Singleplayer"",""Great Soundtrack"",""Choices Matter"",""Action"",""Comedy"",""Sci-fi"",""RPG"",""Family Friendly""]"
https://store.steampowered.com/app/1737100,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1737100/header.jpg?t=1723057662,Treasure of Nadia,572000,6082000,48669,295,310,1699,5779,93%,2021-11-16,"[""Sexual Content"",""Nudity"",""Mature"",""3D"",""NSFW"",""Point & Click"",""Story Rich"",""Visual Novel"",""Hentai"",""Dating Sim"",""Adventure"",""Singleplayer"",""Romance"",""RPG"",""Mystery"",""Top-Down"",""Third Person"",""Comedy"",""Drama"",""VR""]"
https://store.steampowered.com/app/567640,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/567640/header.jpg?t=1715701301,Danganronpa V3: Killing Harmony,564400,13622000,63887,268,402,4691,17822,84%,2017-09-25,"[""Visual Novel"",""Detective"",""Female Protagonist"",""Anime"",""Story Rich"",""Mystery"",""Great Soundtrack"",""Singleplayer"",""Psychological Horror"",""Dark Humor"",""Horror"",""Adventure"",""Puzzle"",""Dark Comedy"",""Dark"",""Atmospheric"",""Funny"",""Memes"",""Dating Sim"",""Comedy""]"
https://store.steampowered.com/app/743450,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/743450/header.jpg?t=1728463602,Monster Prom,561400,3233000,34102,107,109,1510,11670,93%,2018-04-27,"[""Dating Sim"",""Comedy"",""LGBTQ+"",""Multiplayer"",""Choices Matter"",""Visual Novel"",""Funny"",""Indie"",""Simulation"",""Sexual Content"",""Local Multiplayer"",""Fantasy"",""Demons"",""Story Rich"",""Vampire"",""Online Co-Op"",""Zombies"",""Nudity"",""Great Soundtrack"",""Life Sim""]"
https://store.steampowered.com/app/2786680,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2786680/header.jpg?t=1713752873,"Knowledge, or know Lady",553000,2743000,51566,68,231,14908,6663,95%,2024-03-28,"[""Sexual Content"",""Dating Sim"",""FMV"",""Visual Novel"",""Singleplayer"",""Romance"",""First-Person"",""Multiple Endings"",""Choices Matter"",""Interactive Fiction"",""Story Rich"",""Immersive Sim"",""RPG"",""Emotional"",""Nudity"",""Choose Your Own Adventure"",""Female Protagonist"",""Multiplayer"",""Drama"",""Simulation""]"
https://store.steampowered.com/app/533540,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/533540/header.jpg?t=1656373119,MONMUSU,542400,0,23738,10,23,4291,5241,80%,2018-05-11,"[""Sexual Content"",""Nudity"",""Free to Play"",""Anime"",""Mature"",""Clicker"",""Casual"",""Hentai"",""Indie"",""Visual Novel"",""NSFW"",""Idler"",""Singleplayer"",""Cute"",""Fantasy"",""Psychological Horror"",""FPS"",""Action""]"
https://store.steampowered.com/app/282900,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/282900/header.jpg?t=1730840191,Hyperdimension Neptunia Re;Birth1,533100,4420000,50656,43,43,2281,9958,94%,2015-01-28,"[""Anime"",""JRPG"",""Female Protagonist"",""Cute"",""RPG"",""Singleplayer"",""Comedy"",""Funny"",""Turn-Based"",""Visual Novel"",""Turn-Based Combat"",""Great Soundtrack"",""Strategy"",""Nudity"",""Story Rich"",""Memes"",""Adventure"",""Action"",""Sci-fi"",""Casual""]"
https://store.steampowered.com/app/1388880,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1388880/header.jpg?t=1727387604,Doki Doki Literature Club Plus!,501700,4944000,64538,244,450,8662,23895,96%,2021-06-30,"[""Psychological Horror"",""Visual Novel"",""Anime"",""Dating Sim"",""Sexual Content"",""Cute"",""Romance"",""Story Rich"",""Gore"",""Multiple Endings"",""Singleplayer"",""2D"",""Violent"",""Interactive Fiction"",""Text-Based"",""Conversation"",""Dark Humor"",""Indie"",""Casual"",""Choose Your Own Adventure""]"
